Word,Bigram,Conc.M,Conc.SD,Unknown,Total,Percent_known,SUBTLEX,Dom_Pos,emb_idx
outlet,0,4.31,0.76,0,29,1.0,102,Noun,13307
pregnancy,0,4.31,1.16,0,26,1.0,334,Noun,10032
pump,0,4.31,1.01,0,26,1.0,645,Noun,10216
robber,0,4.31,1.07,0,29,1.0,239,Noun,27307
rocker,0,4.31,1.17,0,29,1.0,64,Noun,24779
shop,0,4.31,1.17,0,29,1.0,2731,Noun,4497
track,0,4.31,1.2,0,29,1.0,2843,Noun,2650
trainer,0,4.31,0.74,0,26,1.0,284,Noun,10365
trigger,0,4.31,1.29,0,26,1.0,861,Noun,9495
arches,0,4.3,1.03,0,27,1.0,43,Noun,13540
athlete,0,4.3,1.1,0,27,1.0,235,Noun,8258
bunk,0,4.3,1.2,1,28,0.96,320,Noun,25277
chef,0,4.3,1.29,0,30,1.0,606,Noun,10026
clips,0,4.3,1.09,0,30,1.0,111,Noun,15281
cop,0,4.3,1.23,0,27,1.0,4393,Noun,8872
elf,0,4.3,1.32,0,30,1.0,193,Noun,17163
emblem,0,4.3,1.32,1,28,0.96,33,Noun,16199
feast,0,4.3,0.95,0,27,1.0,342,Noun,9831
fishing,0,4.3,1.01,8,5885,1.0,1204,Noun,5645
frame,0,4.3,1.23,0,27,1.0,719,Noun,4853
fuel,0,4.3,1.18,0,30,1.0,876,Noun,4762
grandson,0,4.3,1.2,0,27,1.0,407,Noun,7631
grip,0,4.3,1.14,0,27,1.0,494,Noun,6218
growl,0,4.3,1.1,0,27,1.0,50,Noun,13349
mama,0,4.3,1.15,0,30,1.0,5289,Noun,9588
miner,0,4.3,0.99,0,30,1.0,74,Noun,18594
negro,0,4.3,1.06,0,30,1.0,274,Noun,12593
palette,0,4.3,1.03,1,28,0.96,29,Noun,27396
paw,0,4.3,1.3,0,27,1.0,159,Noun,22195
post,0,4.3,1.35,0,27,1.0,1654,Noun,2695
pulp,0,4.3,1.23,0,27,1.0,93,Noun,16016
resort,0,4.3,0.95,0,30,1.0,352,Noun,7001
stack,0,4.3,1.18,0,30,1.0,311,Noun,9991
taxis,0,4.3,1.46,3,26,0.88,52,Noun,25964
thug,0,4.3,1.03,0,27,1.0,178,Noun,26599
token,0,4.3,1.14,0,27,1.0,205,Noun,19204
trap,0,4.3,0.93,0,23,1.0,1216,Noun,8132
academy,0,4.29,1.12,0,28,1.0,633,Noun,2914
applause,0,4.29,0.9,0,28,1.0,576,Noun,20737
audience,0,4.29,0.9,0,28,1.0,1294,Noun,4378
border,0,4.29,1.12,0,28,1.0,876,Noun,3675
chord,0,4.29,0.9,0,28,1.0,93,Noun,13924
dad,0,4.29,1.12,0,28,1.0,25870,Noun,3611
gas,0,4.29,0.91,2,6072,1.0,3457,Noun,3806
hermit,0,4.29,1.12,0,28,1.0,60,Noun,24308
hull,0,4.29,1.18,0,28,1.0,215,Noun,6738
petrol,0,4.29,1.23,1,25,0.96,80,Noun,17141
seating,0,4.29,1.18,0,28,1.0,109,Noun,10747
slab,0,4.29,0.9,0,28,1.0,94,Noun,17584
tan,0,4.29,0.82,0,31,1.0,439,Noun,9092
tap,0,4.29,1.05,0,28,1.0,752,Noun,11112
archway,0,4.28,1.31,1,30,0.97,12,Noun,28189
blaze,0,4.28,1.07,0,29,1.0,107,Noun,15347
clerk,0,4.28,1.28,0,25,1.0,658,Noun,7805
engraving,0,4.28,1.13,1,30,0.97,23,Noun,23501
gear,0,4.28,1.0,0,29,1.0,816,Noun,6718
lacrosse,0,4.28,1.13,0,29,1.0,53,Noun,13488
lad,0,4.28,1.16,0,29,1.0,736,Noun,14804
lark,0,4.28,1.31,1,30,0.97,83,Noun,23404
leak,0,4.28,1.14,0,25,1.0,517,Noun,17271
marketplace,0,4.28,1.16,0,29,1.0,83,Noun,18086
niece,0,4.28,1.03,0,29,1.0,486,Noun,12286
ninja,0,4.28,1.02,1,26,0.96,131,Noun,14104
opera,0,4.28,1.03,0,29,1.0,873,Noun,3850
parlor,0,4.28,1.07,0,29,1.0,303,Noun,18746
pathway,0,4.28,1.4,0,25,1.0,58,Noun,12732
prostitute,0,4.28,1.03,0,29,1.0,385,Noun,19215
troll,0,4.28,1.16,0,29,1.0,138,Noun,18792
tutor,0,4.28,1.03,0,29,1.0,235,Noun,14924
boutique,0,4.27,1.11,0,30,1.0,55,Noun,24611
breaststroke,0,4.27,1.19,0,26,1.0,10,Noun,28164
crouch,0,4.27,0.91,0,30,1.0,38,Noun,21676
insignia,0,4.27,0.87,0,30,1.0,41,Noun,16751
instrument,0,4.27,0.96,0,26,1.0,413,Noun,6602
poison,0,4.27,1.01,0,30,1.0,1252,Noun,9947
serum,0,4.27,1.17,0,30,1.0,191,Noun,20194
swat,0,4.27,1.17,0,30,1.0,196,Noun,25414
terrain,0,4.27,0.83,0,30,1.0,115,Noun,9291
umpire,0,4.27,1.31,1,27,0.96,54,Noun,20887
warden,0,4.27,1.2,0,30,1.0,573,Noun,13745
blossom,0,4.26,1.35,1,28,0.96,184,Noun,20593
chief,0,4.26,1.13,0,27,1.0,3973,Noun,2708
conductor,0,4.26,0.9,0,27,1.0,155,Noun,7589
corrosion,0,4.26,1.05,2,25,0.92,10,Noun,24625
drake,0,4.26,1.01,4,27,0.85,304,Noun,7867
field,0,4.26,1.02,0,27,1.0,3580,Noun,2492
goods,0,4.26,1.02,0,27,1.0,628,Noun,5350
instructor,0,4.26,0.98,0,27,1.0,240,Noun,9450
italics,0,4.26,1.1,1,28,0.96,5,Noun,19408
loop,0,4.26,1.02,0,27,1.0,345,Noun,7077
material,0,4.26,1.23,0,27,1.0,1129,Noun,3430
mosaic,0,4.26,1.23,0,27,1.0,23,Noun,16061
newscast,0,4.26,1.13,0,27,1.0,27,Noun,20306
panel,0,4.26,1.29,1,28,0.96,372,Noun,5997
porn,0,4.26,1.02,0,27,1.0,592,Noun,22555
props,0,4.26,1.4,0,27,1.0,152,Noun,24387
supervisor,0,4.26,0.86,0,27,1.0,304,Noun,12366
surface,0,4.26,1.13,0,27,1.0,930,Noun,3302
valet,0,4.26,1.13,0,27,1.0,263,Noun,27238
wildlife,0,4.26,0.94,0,27,1.0,98,Noun,6870
acid,0,4.25,1.0,0,28,1.0,508,Noun,5648
blockade,0,4.25,0.97,1,29,0.97,78,Noun,15823
bottom,0,4.25,1.11,0,28,1.0,2546,Noun,3953
currency,0,4.25,0.89,0,28,1.0,186,Noun,9598
editor,0,4.25,1.0,0,28,1.0,633,Noun,3559
girlfriend,0,4.25,1.11,0,28,1.0,3881,Noun,6513
machine,0,4.25,1.14,0,28,1.0,3583,Noun,3698
memo,0,4.25,1.24,0,28,1.0,337,Noun,24443
pike,0,4.25,1.21,1,29,0.97,234,Noun,12694
punt,0,4.25,1.17,1,29,0.97,37,Noun,18975
samba,0,4.25,1.03,4,28,0.86,29,Noun,29086
spark,0,4.25,1.17,0,28,1.0,320,Noun,12125
tag,0,4.25,1.04,0,28,1.0,708,Noun,6415
visitor,0,4.25,1.08,0,28,1.0,446,Noun,10367
artist,0,4.24,1.06,0,29,1.0,1460,Noun,3063
camouflage,0,4.24,0.97,0,25,1.0,94,Noun,21356
caretaker,0,4.24,1.06,0,29,1.0,125,Noun,17600
clinic,0,4.24,1.06,0,29,1.0,714,Noun,9349
crop,0,4.24,1.01,0,25,1.0,248,Noun,10416
daddy,0,4.24,1.33,0,25,1.0,9439,Noun,8600
dusk,0,4.24,0.83,0,25,1.0,61,Noun,18406
edge,0,4.24,1.02,0,29,1.0,1199,Noun,3341
granny,0,4.24,0.87,0,29,1.0,430,Noun,19794
liter,0,4.24,1.15,1,30,0.97,89,Noun,23675
pickup,0,4.24,1.2,0,25,1.0,389,Noun,15373
plumbing,0,4.24,1.21,0,29,1.0,247,Noun,27902
scientist,0,4.24,1.2,0,25,1.0,621,Noun,7155
throttle,0,4.24,0.95,0,29,1.0,119,Noun,24420
uncle,0,4.24,1.09,0,29,1.0,6327,Noun,4470
wound,0,4.24,0.78,0,25,1.0,1353,Noun,6357
analyst,0,4.23,1.19,0,30,1.0,177,Noun,12941
choreographer,0,4.23,1.24,1,27,0.96,53,Noun,17334
entrance,0,4.23,0.99,0,31,1.0,800,Noun,4211
family,0,4.23,0.86,0,30,1.0,18067,Noun,2155
generator,0,4.23,1.25,0,30,1.0,290,Noun,13103
notch,0,4.23,0.91,1,27,0.96,170,Noun,18624
plaid,0,4.23,1.28,0,30,1.0,82,Noun,26488
polish,0,4.23,1.21,0,26,1.0,493,Noun,3907
scuba,0,4.23,0.82,1,27,0.96,78,Noun,28651
shortstop,0,4.23,1.1,0,30,1.0,41,Noun,25359
textile,0,4.23,1.17,0,30,1.0,25,Noun,12437
wink,0,4.23,1.03,0,26,1.0,180,Noun,16837
android,0,4.22,1.15,0,27,1.0,45,Noun,11924
antiques,0,4.22,1.15,0,27,1.0,137,Noun,27763
bundle,0,4.22,0.97,0,32,1.0,199,Noun,14012
erection,0,4.22,1.12,0,27,1.0,111,Noun,13760
labyrinth,0,4.22,0.85,1,28,0.96,41,Noun,24239
laughter,0,4.22,1.34,0,27,1.0,704,Noun,7239
mead,0,4.22,1.37,1,28,0.96,53,Noun,19855
minister,0,4.22,1.12,2,29,0.93,941,Noun,2704
printing,0,4.22,0.93,0,27,1.0,182,Noun,8021
roadside,0,4.22,1.19,0,27,1.0,52,Noun,25131
vacuum,0,4.22,1.19,0,27,1.0,294,Noun,11641
bishop,0,4.21,1.17,0,28,1.0,855,Noun,3387
bum,0,4.21,0.92,0,28,1.0,787,Noun,26352
cadet,0,4.21,0.92,0,28,1.0,176,Noun,12738
citrus,0,4.21,1.02,1,25,0.96,26,Noun,20418
coast,0,4.21,1.1,0,28,1.0,1361,Noun,3023
digits,0,4.21,1.08,0,29,1.0,98,Noun,16648
drumming,0,4.21,1.05,0,29,1.0,57,Noun,22980
freight,0,4.21,1.32,1,29,0.97,196,Noun,8441
hip,0,4.21,1.2,0,28,1.0,786,Noun,5099
kernel,0,4.21,1.15,0,29,1.0,35,Noun,16293
landscaping,0,4.21,1.13,0,28,1.0,64,Noun,28404
lesbian,0,4.21,1.29,0,29,1.0,485,Noun,11690
light,0,4.21,1.15,0,29,1.0,8425,Noun,2422
magician,0,4.21,1.2,0,28,1.0,390,Noun,16669
nanny,0,4.21,0.88,0,28,1.0,531,Noun,19174
novel,0,4.21,1.15,0,29,1.0,513,Noun,3117
operator,0,4.21,0.88,0,28,1.0,836,Noun,6872
ranger,0,4.21,1.32,0,29,1.0,379,Noun,11505
rower,0,4.21,0.82,1,30,0.97,1,Noun,21984
saber,0,4.21,1.53,2,26,0.92,41,Noun,25653
spot,0,4.21,1.11,0,29,1.0,3140,Noun,3962
stake,0,4.21,1.26,0,28,1.0,847,Noun,8406
summit,0,4.21,1.2,1,29,0.97,170,Noun,6465
sunshine,0,4.21,0.94,0,29,1.0,604,Noun,9609
symphony,0,4.21,1.1,0,28,1.0,181,Noun,6189
troops,0,4.21,1.23,1,29,0.97,983,Noun,3629
carrier,0,4.2,1.15,3,28,0.89,326,Noun,6839
contractor,0,4.2,1.16,0,30,1.0,160,Noun,13666
liner,0,4.2,1.29,0,25,1.0,62,Noun,11197
mascot,0,4.2,1.13,0,30,1.0,84,Noun,13314
month,0,4.2,0.96,0,30,1.0,4854,Noun,3204
mutant,0,4.2,1.0,0,30,1.0,183,Noun,15527
peak,0,4.2,1.03,0,30,1.0,303,Noun,4672
poker,0,4.2,1.19,0,30,1.0,819,Noun,11662
vocalist,0,4.2,1.0,0,25,1.0,14,Noun,8032
adobe,0,4.19,1.17,2,28,0.93,24,Noun,18106
captain,0,4.19,1.13,0,26,1.0,10622,Noun,2952
cent,0,4.19,1.2,0,26,1.0,483,Noun,9358
cooking,0,4.19,0.92,0,27,1.0,1307,Noun,8434
flyer,0,4.19,0.83,0,27,1.0,173,Noun,23821
inmate,0,4.19,1.04,1,28,0.96,137,Noun,24467
lottery,0,4.19,1.0,0,27,1.0,344,Noun,15213
piles,0,4.19,1.36,1,28,0.96,91,Noun,18526
pulse,0,4.19,0.88,0,27,1.0,1200,Noun,8187
scouts,0,4.19,1.11,0,27,1.0,279,Noun,10158
splash,0,4.19,1.0,0,27,1.0,215,Noun,17624
stock,0,4.19,0.8,1,27,0.96,1300,Noun,4518
template,0,4.19,1.02,0,26,1.0,21,Noun,23561
whistling,0,4.19,1.18,0,27,1.0,261,Noun,24350
wounds,0,4.19,0.98,0,26,1.0,717,Noun,8710
acre,0,4.18,1.22,0,28,1.0,93,Noun,7456
channel,0,4.18,1.16,1,29,0.97,1245,Noun,3149
connector,0,4.18,1.12,0,28,1.0,8,Noun,19400
massage,0,4.18,0.94,0,28,1.0,565,Noun,21881
snort,0,4.18,0.9,0,28,1.0,59,Noun,26759
spiral,0,4.18,0.9,0,28,1.0,91,Noun,12313
vampire,0,4.18,1.36,0,28,1.0,894,Noun,4393
art,0,4.17,1.17,0,29,1.0,3611,Noun,2396
aunt,0,4.17,1.18,0,30,1.0,2815,Noun,5916
bassist,0,4.17,0.82,4,28,0.86,6,Noun,9858
colors,0,4.17,1.18,0,30,1.0,528,Noun,6087
contestant,0,4.17,1.0,0,29,1.0,136,Noun,10832
counter,0,4.17,1.07,0,29,1.0,709,Noun,4675
country,0,4.17,1.18,0,30,1.0,8254,Noun,2406
entertainer,0,4.17,1.1,0,29,1.0,84,Noun,21751
fixture,0,4.17,1.2,0,29,1.0,32,Noun,15083
grin,0,4.17,1.0,0,29,1.0,138,Noun,5861
plasma,0,4.17,1.07,1,30,0.97,254,Noun,12123
print,0,4.17,1.26,0,29,1.0,1018,Noun,6140
product,0,4.17,1.14,0,29,1.0,752,Noun,4031
quintet,0,4.17,1.14,0,29,1.0,26,Noun,18109
sip,0,4.17,1.12,0,30,1.0,260,Noun,10668
ton,0,4.17,1.26,0,29,1.0,382,Noun,10228
trough,0,4.17,1.34,0,30,1.0,72,Noun,23389
twin,0,4.17,1.17,0,29,1.0,532,Noun,5519
warrior,0,4.17,1.31,0,29,1.0,516,Noun,6750
welding,0,4.17,1.0,0,29,1.0,28,Noun,23604
werewolf,0,4.17,1.39,0,29,1.0,227,Noun,12797
witch,0,4.17,1.29,0,30,1.0,1410,Noun,6965
ingredients,0,4.16,1.21,0,25,1.0,109,Noun,12760
maestro,0,4.16,1.14,3,28,0.89,152,Noun,25270
organism,0,4.16,1.14,0,25,1.0,104,Noun,15923
squire,0,4.16,1.25,2,27,0.93,157,Noun,21263
suite,0,4.16,1.11,0,25,1.0,849,Noun,7621
teen,0,4.16,1.16,0,31,1.0,209,Noun,9458
zombie,0,4.16,1.14,1,26,0.96,184,Noun,11798
advisor,0,4.15,0.95,0,27,1.0,225,Noun,8619
commentator,0,4.15,1.06,0,27,1.0,139,Noun,12268
congregation,0,4.15,1.1,0,27,1.0,117,Noun,7769
contract,0,4.15,1.2,0,27,1.0,1650,Noun,3206
gasp,0,4.15,1.2,0,27,1.0,88,Noun,12008
gorge,0,4.15,1.29,2,29,0.93,67,Noun,14980
gut,0,4.15,0.99,0,27,1.0,497,Noun,9535
inscription,0,4.15,1.32,3,30,0.9,87,Noun,9315
limp,0,4.15,1.01,0,26,1.0,187,Noun,14401
memorabilia,0,4.15,1.38,0,27,1.0,25,Noun,28663
player,0,4.15,1.08,0,26,1.0,1926,Noun,2447
record,0,4.15,1.26,0,27,1.0,4365,Noun,2501
scoop,0,4.15,1.03,0,27,1.0,289,Noun,23348
scrap,0,4.15,1.13,0,27,1.0,223,Noun,15121
teammate,0,4.15,0.86,0,27,1.0,46,Noun,10809
traps,0,4.15,1.23,0,27,1.0,238,Noun,16735
vapor,0,4.15,0.88,0,26,1.0,31,Noun,20064
award,0,4.14,1.01,0,28,1.0,657,Noun,2400
bacteria,0,4.14,1.19,0,29,1.0,155,Noun,10327
chemicals,0,4.14,0.92,0,29,1.0,291,Noun,12141
committee,0,4.14,0.99,0,29,1.0,1123,Noun,2837
cooler,0,4.14,1.15,0,28,1.0,360,Noun,14976
depot,0,4.14,1.16,0,29,1.0,150,Noun,8470
drip,0,4.14,1.09,0,29,1.0,261,Noun,27304
dwelling,0,4.14,1.46,0,28,1.0,68,Noun,13160
facilities,0,4.14,1.16,0,29,1.0,232,Noun,4128
flap,0,4.14,1.25,0,29,1.0,135,Noun,20916
godfather,0,4.14,1.15,0,28,1.0,278,Noun,23834
harness,0,4.14,1.04,0,28,1.0,133,Noun,17445
hike,0,4.14,0.95,0,29,1.0,333,Noun,21857
hug,0,4.14,1.21,0,28,1.0,986,Noun,8549
intersection,0,4.14,1.06,0,29,1.0,116,Noun,6840
intruder,0,4.14,1.3,0,29,1.0,186,Noun,22841
karate,0,4.14,1.13,0,29,1.0,386,Noun,16894
knitting,0,4.14,1.18,0,28,1.0,115,Noun,26098
manager,0,4.14,1.11,0,28,1.0,2038,Noun,3208
match,0,4.14,1.18,0,28,1.0,2521,Noun,2674
north,0,4.14,1.27,0,29,1.0,3258,Noun,2167
piece,0,4.14,1.24,1,29,0.97,6349,Noun,3538
pulpit,0,4.14,1.46,1,30,0.97,31,Noun,23134
reel,0,4.14,1.08,0,28,1.0,166,Noun,15934
safari,0,4.14,1.24,0,28,1.0,106,Noun,23591
shooter,0,4.14,1.04,0,28,1.0,499,Noun,13108
son,0,4.14,1.27,0,28,1.0,20949,Noun,2365
sprint,0,4.14,0.95,0,29,1.0,36,Noun,9043
spy,0,4.14,1.06,0,29,1.0,1023,Noun,8645
tab,0,4.14,1.25,0,29,1.0,294,Noun,21628
vial,0,4.14,1.39,4,26,0.85,66,Noun,28475
initials,0,4.13,1.33,0,30,1.0,235,Noun,20381
viewer,0,4.13,1.12,0,31,1.0,78,Noun,13972
voice,0,4.13,1.01,0,30,1.0,4394,Noun,2376
wife,0,4.13,1.11,0,30,1.0,17795,Noun,2564
coach,0,4.12,1.05,0,25,1.0,2429,Noun,2873
dot,0,4.12,1.48,0,25,1.0,338,Noun,11089
fiesta,0,4.12,1.03,0,26,1.0,64,Noun,24050
group,0,4.12,1.21,0,26,1.0,3762,Noun,2177
hostess,0,4.12,1.21,0,26,1.0,189,Noun,22566
orb,0,4.12,0.99,3,27,0.89,140,Noun,19607
outfit,0,4.12,0.95,0,26,1.0,1280,Noun,11018
petition,0,4.12,1.05,0,25,1.0,215,Noun,9964
air,0,4.11,1.22,0,27,1.0,7090,Noun,2250
baseman,0,4.11,0.93,2,29,0.93,30,Noun,18038
company,0,4.11,1.15,0,27,1.0,7507,Noun,2194
estate,0,4.11,1.23,0,28,1.0,1076,Noun,3776
fairy,0,4.11,1.2,0,28,1.0,851,Noun,8867
fare,0,4.11,1.4,0,27,1.0,314,Noun,13258
formula,0,4.11,1.34,0,28,1.0,401,Noun,5675
herd,0,4.11,1.2,0,28,1.0,360,Noun,14906
husband,0,4.11,1.22,1,28,0.96,9935,Noun,3129
lap,0,4.11,1.31,0,27,1.0,687,Noun,5001
mum,0,4.11,1.34,2,30,0.93,1108,Noun,12954
pointer,0,4.11,1.17,0,28,1.0,55,Noun,20884
scroll,0,4.11,1.1,0,28,1.0,116,Noun,17186
steamer,0,4.11,1.28,0,27,1.0,53,Noun,18027
target,0,4.11,1.13,0,28,1.0,1936,Noun,4539
tournament,0,4.11,1.1,0,28,1.0,464,Noun,2977
twilight,0,4.11,0.96,0,28,1.0,156,Noun,13132
accessory,0,4.1,1.16,0,30,1.0,147,Noun,25339
bump,0,4.1,1.16,0,30,1.0,630,Noun,16906
capital,0,4.1,1.11,0,29,1.0,648,Noun,3007
collector,0,4.1,1.14,0,29,1.0,220,Noun,10018
daylight,0,4.1,1.11,0,29,1.0,488,Noun,11695
employee,0,4.1,1.21,0,30,1.0,590,Noun,7904
greens,0,4.1,1.29,0,29,1.0,109,Noun,15505
kin,0,4.1,1.03,0,30,1.0,218,Noun,12631
king,0,4.1,1.42,0,30,1.0,6592,Noun,2332
landmark,0,4.1,0.98,0,29,1.0,64,Noun,8637
literature,0,4.1,1.08,0,29,1.0,326,Noun,3906
perch,0,4.1,0.9,0,29,1.0,50,Noun,21836
photography,0,4.1,1.23,0,29,1.0,198,Noun,5855
sex,0,4.1,0.94,0,29,1.0,7761,Noun,3348
strand,0,4.1,1.32,0,29,1.0,94,Noun,11226
stroke,0,4.1,0.94,0,29,1.0,667,Noun,6909
superhero,0,4.1,1.08,0,29,1.0,170,Noun,16251
tango,0,4.1,1.14,0,29,1.0,274,Noun,17609
technician,0,4.1,1.29,0,29,1.0,132,Noun,16661
tide,0,4.1,1.05,0,29,1.0,375,Noun,10401
turf,0,4.1,1.32,0,29,1.0,218,Noun,14585
groan,0,4.09,1.17,0,32,1.0,47,Noun,13001
sculptor,0,4.09,1.24,1,24,0.96,46,Noun,10160
asshole,0,4.08,1.23,2,28,0.93,3142,Noun,22052
bog,0,4.08,1.35,1,27,0.96,49,Noun,22132
color,0,4.08,1.38,0,24,1.0,2011,Noun,3609
gulf,0,4.08,1.22,0,25,1.0,241,Noun,6084
heartbeat,0,4.08,1.35,0,26,1.0,284,Noun,12251
inlet,0,4.08,1.12,2,27,0.93,23,Noun,15824
resin,0,4.08,1.32,3,28,0.89,30,Noun,24604
software,0,4.08,1.29,0,25,1.0,430,Noun,4007
survey,0,4.08,1.19,0,25,1.0,227,Noun,5002
telecast,0,4.08,1.35,3,27,0.89,18,Noun,28803
assistant,0,4.07,1.36,0,27,1.0,1643,Noun,3353
backside,0,4.07,1.38,0,27,1.0,85,Noun,25065
brew,0,4.07,1.13,0,29,1.0,128,Noun,24702
chopper,0,4.07,1.03,0,29,1.0,596,Noun,28057
creature,0,4.07,0.98,0,28,1.0,1092,Noun,6492
cutter,0,4.07,1.07,1,30,0.97,239,Noun,16343
deputy,0,4.07,1.03,0,29,1.0,798,Noun,4112
derby,0,4.07,1.41,0,28,1.0,112,Noun,7350
embankment,0,4.07,1.46,1,29,0.97,24,Noun,22756
flat,0,4.07,1.14,0,27,1.0,1337,Noun,4257
gateway,0,4.07,1.33,0,27,1.0,101,Noun,11909
governor,0,4.07,1.33,0,28,1.0,1369,Noun,3099
lance,0,4.07,1.19,0,29,1.0,554,Noun,9993
length,0,4.07,1.17,0,27,1.0,358,Noun,3091
moisture,0,4.07,1.09,0,28,1.0,62,Noun,14098
mommy,0,4.07,1.05,0,30,1.0,3617,Noun,20565
neon,0,4.07,1.26,0,30,1.0,146,Noun,16231
quad,0,4.07,1.33,0,27,1.0,79,Noun,17718
rider,0,4.07,1.21,0,28,1.0,393,Noun,7945
slope,0,4.07,1.21,0,28,1.0,150,Noun,9663
spectator,0,4.07,1.14,0,27,1.0,46,Noun,21027
steward,0,4.07,1.16,0,29,1.0,140,Noun,17946
taste,0,4.07,1.39,0,28,1.0,2617,Noun,5510
witness,0,4.07,1.03,0,29,1.0,2621,Noun,7409
wreck,0,4.07,1.08,0,30,1.0,697,Noun,12006
attacker,0,4.04,1.29,0,27,1.0,73,Noun,17346
ballet,0,4.04,0.98,0,27,1.0,523,Noun,7250
cluster,0,4.04,1.45,1,28,0.96,67,Noun,9324
collection,0,4.04,1.13,0,27,1.0,926,Noun,3074
comedian,0,4.04,1.25,0,26,1.0,209,Noun,9971
county,0,4.04,1.1,0,28,1.0,1722,Noun,2221
crescent,0,4.04,1.32,0,28,1.0,72,Noun,13152
curling,0,4.04,0.88,0,28,1.0,49,Noun,11599
director,0,4.04,1.1,0,28,1.0,1834,Noun,2472
enclosure,0,4.04,1.26,0,28,1.0,20,Noun,17539
explorer,0,4.04,1.09,1,28,0.96,97,Noun,10566
grille,0,4.04,1.4,4,29,0.86,18,Noun,26192
guard,0,4.04,1.29,0,28,1.0,2968,Noun,3457
gymnastics,0,4.04,1.14,0,28,1.0,78,Noun,14002
haze,0,4.04,1.02,1,28,0.96,77,Noun,16332
headline,0,4.04,1.32,0,28,1.0,132,Noun,17653
hymn,0,4.04,1.32,0,27,1.0,83,Noun,14825
journalist,0,4.04,1.35,0,28,1.0,311,Noun,4988
lookout,0,4.04,1.26,1,29,0.97,227,Noun,19052
performer,0,4.04,1.26,0,28,1.0,123,Noun,9256
pioneer,0,4.04,1.04,0,28,1.0,106,Noun,7156
scribe,0,4.04,1.24,1,26,0.96,13,Noun,27789
stance,0,4.04,1.16,2,26,0.92,96,Noun,11032
strait,0,4.04,1.34,1,27,0.96,9,Noun,11195
synthesizer,0,4.04,1.26,0,28,1.0,27,Noun,13564
broker,0,4.03,1.33,0,30,1.0,185,Noun,20138
chorus,0,4.03,1.02,0,29,1.0,310,Noun,7165
clergy,0,4.03,1.3,1,30,0.97,48,Noun,11646
cruise,0,4.03,1.24,0,29,1.0,626,Noun,8592
diameter,0,4.03,1.21,0,29,1.0,53,Noun,6705
halo,0,4.03,1.35,0,29,1.0,82,Noun,17201
jumper,0,4.03,1.3,0,29,1.0,117,Noun,21097
mining,0,4.03,1.05,0,29,1.0,161,Noun,5471
nap,0,4.03,1.21,0,29,1.0,645,Noun,18996
poem,0,4.03,1.11,0,31,1.0,696,Noun,5961
resident,0,4.03,1.13,0,30,1.0,374,Noun,6319
structure,0,4.03,1.43,0,29,1.0,519,Noun,3252
airline,0,4.0,1.39,0,30,1.0,331,Noun,8582
auto,0,4.0,1.36,0,28,1.0,391,Noun,8285
avenue,0,4.0,1.36,0,30,1.0,861,Noun,3927
banquet,0,4.0,1.32,0,25,1.0,263,Noun,19032
battle,0,4.0,0.9,0,28,1.0,2155,Noun,2645
bingo,0,4.0,1.52,1,28,0.96,640,Noun,27137
camping,0,4.0,1.04,0,27,1.0,315,Noun,13215
chant,0,4.0,0.98,0,30,1.0,116,Noun,16883
craftsman,0,4.0,1.13,0,29,1.0,47,Noun,26286
educator,0,4.0,1.15,0,28,1.0,24,Noun,11490
executive,0,4.0,1.3,1,27,0.96,541,Noun,3237
exterior,0,4.0,1.07,0,29,1.0,121,Noun,8829
flank,0,4.0,1.1,1,27,0.96,236,Noun,12205
forum,0,4.0,1.21,0,27,1.0,104,Noun,7057
gamer,0,4.0,0.92,2,22,0.91,6,Noun,27911
gauge,0,4.0,1.28,0,28,1.0,112,Noun,7633
gram,0,4.0,1.28,0,28,1.0,132,Noun,13250
harvest,0,4.0,1.31,0,28,1.0,195,Noun,11203
housing,0,4.0,1.04,0,25,1.0,207,Noun,3847
injury,0,4.0,1.22,0,29,1.0,520,Noun,4544
license,0,4.0,1.22,0,28,1.0,1635,Noun,6105
lodge,0,4.0,1.31,0,30,1.0,341,Noun,7410
massacre,0,4.0,1.08,0,30,1.0,202,Noun,9288
median,0,4.0,1.1,0,29,1.0,20,Noun,3991
militia,0,4.0,1.2,0,30,1.0,115,Noun,8396
mount,0,4.0,1.12,0,28,1.0,597,Noun,4057
node,0,4.0,0.85,1,30,0.97,25,Noun,13045
organist,0,4.0,1.22,0,28,1.0,20,Noun,16397
pageant,0,4.0,1.2,0,33,1.0,244,Noun,12438
picket,0,4.0,1.39,0,28,1.0,113,Noun,28972
pinch,0,4.0,1.2,0,29,1.0,312,Noun,18392
pitch,0,4.0,0.98,1,29,0.97,792,Noun,6510
plume,0,4.0,1.21,3,30,0.9,24,Noun,26888
portfolio,0,4.0,1.21,0,27,1.0,104,Noun,11103
prescription,0,4.0,1.18,0,27,1.0,376,Noun,20422
processor,0,4.0,1.12,1,29,0.97,46,Noun,13151
rig,0,4.0,1.22,0,29,1.0,440,Noun,19838
scout,0,4.0,1.1,0,29,1.0,657,Noun,7464
sediment,0,4.0,1.41,1,30,0.97,21,Noun,19671
shock,0,4.0,1.07,0,29,1.0,1468,Noun,5213
sister,0,4.0,1.36,0,27,1.0,9207,Noun,2905
spire,0,4.0,1.48,2,25,0.92,5,Noun,19823
steering,0,4.0,1.21,0,27,1.0,207,Noun,9602
stud,0,4.0,1.17,0,30,1.0,354,Noun,16054
